Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
LaOv158GWh,"Laptop Ovonel 15"" 8GB RAM White",Laptop,Ovonel,"15""",8GB RAM,White,16*1*1,16,BW33B,Mike,Despatch,30002,Pick
KeHc45ErNa,Keyboard Hcetigol 450 Ergonomic Navi,Keyboard,Hcetigol,450,Ergonomic,Navi,16*10*1,160,BF89D,Laura,Despatch,30043,Pick
TaTR15AdGr,Table TRAMA 1500 Adjustable Grey,Table,TRAMA,1500,Adjustable,Grey,8*1*1,8,CY51G,Emily,Despatch,30083,Pick
AlSu1516Bl,"All-in-one Susa 15"" 16GB RAM Black",All-in-one,Susa,"15""",16GB RAM,Black,16*1*1,10,CK43G,Mike,Despatch,30006,Pick
OfOGLAdBl,Office Chair OGAP L Adjustable Black,Office Chair,OGAP,L,Adjustable,Black,16*1*1,16,BM98E,John,Despatch,30069,Pick
NoMuA5ruBl,Notebook Music A5 ruled Black,Notebook,Music,A5,ruled,Black,48*10*5,2266,AG11E,Sarah,Despatch,30010,Pick
DrQE18SlBl,Drawer QEKI 1800 Sliding Black,Drawer,QEKI,1800,Sliding,Black,8*1*1,3,DZ26C,Mike,Despatch,30028,Pick
TVGn32S4Si,"TV Gnusmag 32"" S4K Silver",TV,Gnusmag,"32""",S4K,Silver,8*1*1,8,CY46C,Chris,Despatch,30033,Pick
TVGL32SFSi,"TV GL 32"" SFHD Silver",TV,GL,"32""",SFHD,Silver,8*1*1,8,DS82E,Mike,Despatch,30008,Pick
TaCI10AdGr,Table CITSATNAF 1000 Adjustable Grey,Table,CITSATNAF,1000,Adjustable,Grey,8*1*1,5,DN60A,John,Despatch,30076,Pick
TVYn65FHSi,"TV Ynos 65"" FHD Silver",TV,Ynos,"65""",FHD,Silver,8*1*1,3,BN19E,John,Despatch,30097,Pick
AlPH1732Wh,"All-in-one PH 17"" 32GB RAM White",All-in-one,PH,"17""",32GB RAM,White,16*1*1,16,CT14B,Amy,Despatch,30016,Pick
DrQE90LoBl,Drawer QEKI 900 Locker Black,Drawer,QEKI,900,Locker,Black,8*1*1,8,AT76E,Laura,Despatch,30023,Pick
CuTE18LoBe,Cupboard TEWOL 1800 Locker Beige,Cupboard,TEWOL,1800,Locker,Beige,8*1*1,8,BN95G,Emily,Despatch,30056,Pick
MoHc35BlWh,Mouse Hcetigol 350 Bluetooth White,Mouse,Hcetigol,350,Bluetooth,White,16*10*1,160,AJ86E,Laura,Despatch,30003,Pick
TaTR18FrSi,Table TRAMK 1800 Frame Silver,Table,TRAMK,1800,Frame,Silver,8*1*1,8,CJ77F,Jane,Despatch,30058,Pick
NoExA5doSi,Notebook Excercise A5 dot Silver,Notebook,Excercise,A5,dot,Silver,48*10*5,183,DM90H,Sarah,Despatch,30001,Pick
PrPHA2MoMi,Printer PH A2 Mono Mix,Printer,PH,A2,Mono,Mix,16*1*1,9,BV60B,Jane,Despatch,30001,Pick
KeHc45BlWh,Keyboard Hcetigol 450 Bluetooth White,Keyboard,Hcetigol,450,Bluetooth,White,16*10*1,42,AG80B,Chris,Despatch,30051,Pick
GaOGSAdWh,Gaming Chair OGAP S Adjustable White,Gaming Chair,OGAP,S,Adjustable,White,16*1*1,16,DK85C,Jane,Despatch,30089,Pick
KeSu45WiWh,Keyboard Susa 450 Wireled White,Keyboard,Susa,450,Wireled,White,16*10*1,86,CT80B,Chris,Despatch,30065,Pick
AlYn14i5Gr,"All-in-one Ynos 14"" i5 Grey",All-in-one,Ynos,"14""",i5,Grey,16*1*1,5,DN85D,David,Despatch,30027,Pick
LaSu14i7Bl,"Laptop Susa 14"" i7 Black",Laptop,Susa,"14""",i7,Black,16*1*1,16,CU75E,John,Despatch,30082,Pick
PrPHA4AlBl,Printer PH A4 All-in-one Black,Printer,PH,A4,All-in-one,Black,16*1*1,13,CW82E,Emily,Despatch,30022,Pick
LaYn15i5Wh,"Laptop Ynos 15"" i5 White",Laptop,Ynos,"15""",i5,White,16*1*1,16,CS75F,Alex,Despatch,30095,Pick
PeNa24WaGr,Pencil Nalin 24 Watercolour Grey,Pencil,Nalin,24,Watercolour,Grey,48*10*5,2400,BV63C,Amy,Despatch,30058,Pick
LaYn14i7Wh,"Laptop Ynos 14"" i7 White",Laptop,Ynos,"14""",i7,White,16*1*1,9,AK36H,Chris,Despatch,30023,Pick
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,8,DU68G,David,Despatch,30052,Pick
TVGL32SFBl,"TV GL 32"" SFHD Black",TV,GL,"32""",SFHD,Black,8*1*1,6,DG45D,Alex,Despatch,30084,Pick
LaYn17i5Si,"Laptop Ynos 17"" i5 Silver",Laptop,Ynos,"17""",i5,Silver,16*1*1,9,AF21F,Emily,Despatch,30057,Pick
TVEs42FHSi,"TV Esnesih 42"" FHD Silver",TV,Esnesih,"42""",FHD,Silver,8*1*1,8,AM35A,Emily,Despatch,30054,Pick
PrSoA2LaGr,Printer Sonac A2 Laser Grey,Printer,Sonac,A2,Laser,Grey,16*1*1,16,AM24B,Amy,Despatch,30001,Pick
GaXESAdPi,Gaming Chair XENO S Adjustable Pink,Gaming Chair,XENO,S,Adjustable,Pink,16*1*1,5,DL10D,Emily,Despatch,30028,Pick
LaRe15i7Gr,"Laptop Rezar 15"" i7 Grey",Laptop,Rezar,"15""",i7,Grey,16*1*1,16,DY03H,Sarah,Despatch,30022,Pick
MoSu35WiNa,Mouse Susa 350 Wireled Navi,Mouse,Susa,350,Wireled,Navi,16*10*1,160,BX28F,Amy,Despatch,30042,Pick
DrRG12DoBe,Drawer RGAP 1200 Door Beige,Drawer,RGAP,1200,Door,Beige,8*1*1,8,CK38E,Alex,Despatch,30092,Pick
CaTE12LoWh,Cabinet TEWOL 1200 Locker White,Cabinet,TEWOL,1200,Locker,White,8*1*1,8,CK86C,John,Despatch,30025,Pick
PrPHA2MoMi,Printer PH A2 Mono Mix,Printer,PH,A2,Mono,Mix,16*1*1,16,CH78C,Mike,Despatch,30068,Pick
TaCI10FrSi,Table CITSATNAF 1000 Frame Silver,Table,CITSATNAF,1000,Frame,Silver,8*1*1,6,AL16E,Sarah,Despatch,30022,Pick
TVGL65SFWh,"TV GL 65"" SFHD White",TV,GL,"65""",SFHD,White,8*1*1,8,CR09C,Chris,Despatch,30074,Pick
OfOGLHeGr,Office Chair OGAP L Head pillow Grey,Office Chair,OGAP,L,Head pillow,Grey,16*1*1,12,BL27G,Jane,Despatch,30032,Pick
NoScA5doBl,Notebook Scrap A5 dot Black,Notebook,Scrap,A5,dot,Black,48*10*5,2400,CV62E,David,Despatch,30036,Pick
KeSu35MePi,Keyboard Susa 350 Mechanical Pink,Keyboard,Susa,350,Mechanical,Pink,16*10*1,160,AF78E,Sarah,Despatch,30042,Pick
PrPHA3MoGr,Printer PH A3 Mono Grey,Printer,PH,A3,Mono,Grey,16*1*1,16,CZ40A,Chris,Despatch,30089,Pick
TVEs32SFSi,"TV Esnesih 32"" SFHD Silver",TV,Esnesih,"32""",SFHD,Silver,8*1*1,8,AI86H,Chris,Despatch,30061,Pick
AlSu14i5Gr,"All-in-one Susa 14"" i5 Grey",All-in-one,Susa,"14""",i5,Grey,16*1*1,16,BO27A,Laura,Despatch,30017,Pick
PrSoA2MoGr,Printer Sonac A2 Mono Grey,Printer,Sonac,A2,Mono,Grey,16*1*1,13,CS16B,Laura,Despatch,30082,Pick
AlOv1716Bl,"All-in-one Ovonel 17"" 16GB RAM Black",All-in-one,Ovonel,"17""",16GB RAM,Black,16*1*1,11,CV65B,Amy,Despatch,30075,Pick
CaTE90SlBe,Cabinet TEWOL 900 Sliding Beige,Cabinet,TEWOL,900,Sliding,Beige,8*1*1,2,BN92B,Mike,Despatch,30089,Pick
CuRG18LoBl,Cupboard RGAP 1800 Locker Black,Cupboard,RGAP,1800,Locker,Black,8*1*1,8,DX95H,Alex,Despatch,30002,Pick
AlSu1716Bl,"All-in-one Susa 17"" 16GB RAM Black",All-in-one,Susa,"17""",16GB RAM,Black,16*1*1,16,BX46F,Jane,Despatch,30056,Pick
NoExA4doBl,Notebook Excercise A4 dot Black,Notebook,Excercise,A4,dot,Black,48*10*5,2400,AK10E,David,Despatch,30016,Pick
MoHc45ErBl,Mouse Hcetigol 450 Ergonomic Black,Mouse,Hcetigol,450,Ergonomic,Black,16*10*1,160,CO37H,Jane,Despatch,30006,Pick
AlOv158GGr,"All-in-one Ovonel 15"" 8GB RAM Grey",All-in-one,Ovonel,"15""",8GB RAM,Grey,16*1*1,8,BQ55A,Amy,Despatch,30011,Pick
LaYn1532Bl,"Laptop Ynos 15"" 32GB RAM Black",Laptop,Ynos,"15""",32GB RAM,Black,16*1*1,16,DY61B,Laura,Despatch,30001,Pick
TaCI15FrWh,Table CITSATNAF 1500 Frame White,Table,CITSATNAF,1500,Frame,White,8*1*1,8,BU25F,David,Despatch,30082,Pick
LaOv1732Bl,"Laptop Ovonel 17"" 32GB RAM Black",Laptop,Ovonel,"17""",32GB RAM,Black,16*1*1,16,DL66A,Alex,Despatch,30082,Pick
CuWE18SlGr,Cupboard WENO 1800 Sliding Grey,Cupboard,WENO,1800,Sliding,Grey,8*1*1,8,CV94H,Chris,Despatch,30007,Pick
SPNa24HeGr,SPen Nalin 24 Hexagonal Grey,SPen,Nalin,24,Hexagonal,Grey,48*10*5,2400,BW28E,Mike,Despatch,30091,Pick
AlOv1732Gr,"All-in-one Ovonel 17"" 32GB RAM Grey",All-in-one,Ovonel,"17""",32GB RAM,Grey,16*1*1,16,CQ25D,John,Despatch,30053,Pick
LaRe1416Gr,"Laptop Rezar 14"" 16GB RAM Grey",Laptop,Rezar,"14""",16GB RAM,Grey,16*1*1,16,CZ27C,Sarah,Despatch,30019,Pick
KeSu35MePi,Keyboard Susa 350 Mechanical Pink,Keyboard,Susa,350,Mechanical,Pink,16*10*1,160,CY21G,John,Despatch,30022,Pick
KeHc27WiPi,Keyboard Hcetigol 270 Wireled Pink,Keyboard,Hcetigol,270,Wireled,Pink,16*10*1,151,BU13F,Amy,Despatch,30029,Pick
LaRe14i5Bl,"Laptop Rezar 14"" i5 Black",Laptop,Rezar,"14""",i5,Black,16*1*1,16,AX70A,Emily,Despatch,30056,Pick
LaSu17i5Bl,"Laptop Susa 17"" i5 Black",Laptop,Susa,"17""",i5,Black,16*1*1,14,AK79E,Amy,Despatch,30064,Pick
SPAl12HeGr,SPen Aloyarc 12 Hexagonal Grey,SPen,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,AG78B,Chris,Despatch,30054,Pick
SPAl24HeGr,SPen Aloyarc 24 Hexagonal Grey,SPen,Aloyarc,24,Hexagonal,Grey,48*10*5,1587,DU29B,Alex,Despatch,30007,Pick
CuWE18LoWh,Cupboard WENO 1800 Locker White,Cupboard,WENO,1800,Locker,White,8*1*1,8,CG35H,Sarah,Despatch,30056,Pick
AlSu17i5Si,"All-in-one Susa 17"" i5 Silver",All-in-one,Susa,"17""",i5,Silver,16*1*1,15,BU61B,Sarah,Despatch,30062,Pick
TVEs754KBl,"TV Esnesih 75"" 4K Black",TV,Esnesih,"75""",4K,Black,8*1*1,8,BV85E,Mike,Despatch,30042,Pick
DrQE90LoBl,Drawer QEKI 900 Locker Black,Drawer,QEKI,900,Locker,Black,8*1*1,8,CW70G,David,Despatch,30057,Pick
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,3,CS95G,Emily,Despatch,30084,Pick
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,15,DR66H,David,Despatch,30080,Pick
TaTR10AuWh,Table TRAMK 1000 Auto Adjustable White,Table,TRAMK,1000,Auto Adjustable,White,8*1*1,4,CN58C,Mike,Despatch,30052,Pick
LaRe15i7Si,"Laptop Rezar 15"" i7 Silver",Laptop,Rezar,"15""",i7,Silver,16*1*1,2,DS93D,Alex,Despatch,30046,Pick
PrSoA3MoWh,Printer Sonac A3 Mono White,Printer,Sonac,A3,Mono,White,16*1*1,10,BJ43G,Sarah,Despatch,30009,Pick
AlRe14i7Wh,"All-in-one Rezar 14"" i7 White",All-in-one,Rezar,"14""",i7,White,16*1*1,1,BZ16F,Laura,Despatch,30050,Pick
CaRG18SlWh,Cabinet RGAP 1800 Sliding White,Cabinet,RGAP,1800,Sliding,White,8*1*1,8,CR07G,Amy,Despatch,30069,Pick
KeSu27MePi,Keyboard Susa 270 Mechanical Pink,Keyboard,Susa,270,Mechanical,Pink,16*10*1,160,BP83B,Laura,Despatch,30063,Pick
PrReA3InBl,Printer Rehtorb A3 Inkjet Black,Printer,Rehtorb,A3,Inkjet,Black,16*1*1,16,AW81D,Sarah,Despatch,30019,Pick
OfXELAdBl,Office Chair XENO L Adjustable Black,Office Chair,XENO,L,Adjustable,Black,16*1*1,16,DL44H,Laura,Despatch,30036,Pick
CuQE90SlBl,Cupboard QEKI 900 Sliding Black,Cupboard,QEKI,900,Sliding,Black,8*1*1,8,CG17D,Mike,Despatch,30032,Pick
NoMuA5liBl,Notebook Music A5 line Black,Notebook,Music,A5,line,Black,48*10*5,2400,CF19F,Jane,Despatch,30027,Pick
MoSu45WiPi,Mouse Susa 450 Wireled Pink,Mouse,Susa,450,Wireled,Pink,16*10*1,160,BF83B,John,Despatch,30045,Pick
KePH45BlNa,Keyboard PH 450 Bluetooth Navi,Keyboard,PH,450,Bluetooth,Navi,16*10*1,147,CS03F,Amy,Despatch,30049,Pick
LaOv1432Si,"Laptop Ovonel 14"" 32GB RAM Silver",Laptop,Ovonel,"14""",32GB RAM,Silver,16*1*1,16,BW83A,Laura,Despatch,30043,Pick
CuQE12DoBe,Cupboard QEKI 1200 Door Beige,Cupboard,QEKI,1200,Door,Beige,8*1*1,2,AI74F,Amy,Despatch,30016,Pick
GaSEMLePi,Gaming Chair SEWOL M Leather Pink,Gaming Chair,SEWOL,M,Leather,Pink,16*1*1,1,CL75E,Chris,Despatch,30041,Pick
TaTR18FrBl,Table TRAMK 1800 Frame Black,Table,TRAMK,1800,Frame,Black,8*1*1,8,DU03F,Chris,Despatch,30062,Pick
AlSu1732Bl,"All-in-one Susa 17"" 32GB RAM Black",All-in-one,Susa,"17""",32GB RAM,Black,16*1*1,16,DH33F,Sarah,Despatch,30074,Pick
DrTE90FiBl,Drawer TEWOL 900 Filing Black,Drawer,TEWOL,900,Filing,Black,8*1*1,8,BY65B,Chris,Despatch,30009,Pick
CaRG18SlGr,Cabinet RGAP 1800 Sliding Grey,Cabinet,RGAP,1800,Sliding,Grey,8*1*1,2,CZ35A,John,Despatch,30076,Pick
CuWE18FiGr,Cupboard WENO 1800 Filing Grey,Cupboard,WENO,1800,Filing,Grey,8*1*1,8,DP29B,Sarah,Despatch,30031,Pick
TVGL50S4Bl,"TV GL 50"" S4K Black",TV,GL,"50""",S4K,Black,8*1*1,1,AW94E,Jane,Despatch,30034,Pick
TaTR18WoSi,Table TRAMK 1800 Workstation Silver,Table,TRAMK,1800,Workstation,Silver,8*1*1,8,AT31H,David,Despatch,30007,Pick
TVGn32SFBl,"TV Gnusmag 32"" SFHD Black",TV,Gnusmag,"32""",SFHD,Black,8*1*1,8,DI96E,Chris,Despatch,30028,Pick
PrPHA3MoWh,Printer PH A3 Mono White,Printer,PH,A3,Mono,White,16*1*1,11,BK70G,Emily,Despatch,30007,Pick
OfAESHePi,Office Chair AEKI S Head pillow Pink,Office Chair,AEKI,S,Head pillow,Pink,16*1*1,7,DQ47E,Mike,Despatch,30047,Pick
AlOv1532Wh,"All-in-one Ovonel 15"" 32GB RAM White",All-in-one,Ovonel,"15""",32GB RAM,White,16*1*1,16,DF95H,John,Despatch,30023,Pick
AlOv1416Gr,"All-in-one Ovonel 14"" 16GB RAM Grey",All-in-one,Ovonel,"14""",16GB RAM,Grey,16*1*1,16,AM14B,Mike,Despatch,30000,Pick
NoScA5doGr,Notebook Scrap A5 dot Grey,Notebook,Scrap,A5,dot,Grey,48*10*5,469,CL09F,Alex,Despatch,30095,Pick
SPAl24HeGr,SPen Aloyarc 24 Hexagonal Grey,SPen,Aloyarc,24,Hexagonal,Grey,48*10*5,2400,AR21D,Amy,Despatch,30068,Pick
TVYn50S4Wh,"TV Ynos 50"" S4K White",TV,Ynos,"50""",S4K,White,8*1*1,8,BI27C,John,Despatch,30066,Pick
PrNoA3AlBl,Printer Nospe A3 All-in-one Black,Printer,Nospe,A3,All-in-one,Black,16*1*1,16,BK48G,Alex,Despatch,30011,Pick
PeRe50HeWh,Pencil Reldeats 50 Hexagonal White,Pencil,Reldeats,50,Hexagonal,White,48*10*5,1005,AI22C,David,Despatch,30076,Pick
TVEs42SFSi,"TV Esnesih 42"" SFHD Silver",TV,Esnesih,"42""",SFHD,Silver,8*1*1,8,AZ30G,Laura,Despatch,30018,Pick
AlRe158GSi,"All-in-one Rezar 15"" 8GB RAM Silver",All-in-one,Rezar,"15""",8GB RAM,Silver,16*1*1,16,BX91G,Amy,Despatch,30043,Pick
PrSoA4AlBl,Printer Sonac A4 All-in-one Black,Printer,Sonac,A4,All-in-one,Black,16*1*1,16,BQ49E,Mike,Despatch,30081,Pick
AlOv1416Gr,"All-in-one Ovonel 14"" 16GB RAM Grey",All-in-one,Ovonel,"14""",16GB RAM,Grey,16*1*1,5,BK16E,Alex,Despatch,30058,Pick
AlSu1716Wh,"All-in-one Susa 17"" 16GB RAM White",All-in-one,Susa,"17""",16GB RAM,White,16*1*1,16,AN20A,Alex,Despatch,30033,Pick
NoGrA3doSi,Notebook Graph A3 dot Silver,Notebook,Graph,A3,dot,Silver,48*10*5,1204,AI04F,Alex,Despatch,30068,Pick
NoGrA3ruGr,Notebook Graph A3 ruled Grey,Notebook,Graph,A3,ruled,Grey,48*10*5,2146,CS38G,Amy,Despatch,30094,Pick
OfAESErBl,Office Chair AEKI S Ergonomic Black,Office Chair,AEKI,S,Ergonomic,Black,16*1*1,16,AH44A,Chris,Despatch,30063,Pick
CaRG12FiBe,Cabinet RGAP 1200 Filing Beige,Cabinet,RGAP,1200,Filing,Beige,8*1*1,8,CI52C,Laura,Despatch,30014,Pick
GaOGLErWh,Gaming Chair OGAP L Ergonomic White,Gaming Chair,OGAP,L,Ergonomic,White,16*1*1,16,CX14B,Amy,Despatch,30007,Pick
KeSu27MeBl,Keyboard Susa 270 Mechanical Black,Keyboard,Susa,270,Mechanical,Black,16*10*1,7,BN14A,Sarah,Despatch,30061,Pick
PeRe12WaGr,Pencil Reldeats 12 Watercolour Grey,Pencil,Reldeats,12,Watercolour,Grey,48*10*5,2049,AX97B,Sarah,Despatch,30014,Pick
OfSELHePi,Office Chair SEWOL L Head pillow Pink,Office Chair,SEWOL,L,Head pillow,Pink,16*1*1,16,BQ08E,Mike,Despatch,30020,Pick
DrRG90FiGr,Drawer RGAP 900 Filing Grey,Drawer,RGAP,900,Filing,Grey,8*1*1,7,DK48C,Chris,Despatch,30019,Pick
CaTE18FiWh,Cabinet TEWOL 1800 Filing White,Cabinet,TEWOL,1800,Filing,White,8*1*1,6,DP90E,John,Despatch,30076,Pick
LaRe15i7Si,"Laptop Rezar 15"" i7 Silver",Laptop,Rezar,"15""",i7,Silver,16*1*1,16,AT26H,Emily,Despatch,30075,Pick
AlPH1516Bl,"All-in-one PH 15"" 16GB RAM Black",All-in-one,PH,"15""",16GB RAM,Black,16*1*1,16,AO33E,Amy,Despatch,30029,Pick
OfOGLLeBl,Office Chair OGAP L Leather Black,Office Chair,OGAP,L,Leather,Black,16*1*1,16,DF82F,Jane,Despatch,30017,Pick
AlSu1432Si,"All-in-one Susa 14"" 32GB RAM Silver",All-in-one,Susa,"14""",32GB RAM,Silver,16*1*1,13,CF52B,Jane,Despatch,30096,Pick
LaRe14i7Si,"Laptop Rezar 14"" i7 Silver",Laptop,Rezar,"14""",i7,Silver,16*1*1,16,DX68E,Emily,Despatch,30028,Pick
PeRe12SoGr,Pencil Reldeats 12 Soluble Grey,Pencil,Reldeats,12,Soluble,Grey,48*10*5,671,DF66F,John,Despatch,30079,Pick
PrReA3LaWh,Printer Rehtorb A3 Laser White,Printer,Rehtorb,A3,Laser,White,16*1*1,16,CI70A,Sarah,Despatch,30078,Pick
DrWE18SlWh,Drawer WENO 1800 Sliding White,Drawer,WENO,1800,Sliding,White,8*1*1,5,AX47B,Emily,Despatch,30094,Pick
GaSELLeBl,Gaming Chair SEWOL L Leather Black,Gaming Chair,SEWOL,L,Leather,Black,16*1*1,13,DI12F,Laura,Despatch,30066,Pick
PrNoA3LaMi,Printer Nospe A3 Laser Mix,Printer,Nospe,A3,Laser,Mix,16*1*1,13,CL92A,Sarah,Despatch,30027,Pick
MoPH35BlWh,Mouse PH 350 Bluetooth White,Mouse,PH,350,Bluetooth,White,16*10*1,160,AX40B,Alex,Despatch,30052,Pick
SPNa24SoGr,SPen Nalin 24 Soluble Grey,SPen,Nalin,24,Soluble,Grey,48*10*5,2058,CJ79B,Laura,Despatch,30061,Pick
CuTE18LoWh,Cupboard TEWOL 1800 Locker White,Cupboard,TEWOL,1800,Locker,White,8*1*1,8,AF28D,Alex,Despatch,30061,Pick
LaRe15i7Bl,"Laptop Rezar 15"" i7 Black",Laptop,Rezar,"15""",i7,Black,16*1*1,13,BZ58E,John,Despatch,30062,Pick
AlYn15i5Wh,"All-in-one Ynos 15"" i5 White",All-in-one,Ynos,"15""",i5,White,16*1*1,16,DK51E,David,Despatch,30097,Pick
LaYn1432Wh,"Laptop Ynos 14"" 32GB RAM White",Laptop,Ynos,"14""",32GB RAM,White,16*1*1,7,AN46F,Chris,Despatch,30038,Pick
LaYn158GBl,"Laptop Ynos 15"" 8GB RAM Black",Laptop,Ynos,"15""",8GB RAM,Black,16*1*1,13,AX27G,Jane,Despatch,30040,Pick
CaQE18LoBl,Cabinet QEKI 1800 Locker Black,Cabinet,QEKI,1800,Locker,Black,8*1*1,4,BL81D,Jane,Despatch,30071,Pick
OfOGMHeWh,Office Chair OGAP M Head pillow White,Office Chair,OGAP,M,Head pillow,White,16*1*1,16,DZ89E,Chris,Despatch,30030,Pick
PeAl12WaBl,Pencil Aloyarc 12 Watercolour Black,Pencil,Aloyarc,12,Watercolour,Black,48*10*5,2200,CP42E,David,Despatch,30055,Pick
SPGi12HeBl,SPen Gib 12 Hexagonal Black,SPen,Gib,12,Hexagonal,Black,48*10*5,2400,DU96D,Laura,Despatch,30007,Pick
MoRe27ErBl,Mouse Rerar 270 Ergonomic Black,Mouse,Rerar,270,Ergonomic,Black,16*10*1,67,AZ48E,Mike,Despatch,30083,Pick
AlOv148GBl,"All-in-one Ovonel 14"" 8GB RAM Black",All-in-one,Ovonel,"14""",8GB RAM,Black,16*1*1,5,AM91F,John,Despatch,30074,Pick
CuRG12FiWh,Cupboard RGAP 1200 Filing White,Cupboard,RGAP,1200,Filing,White,8*1*1,8,BQ63G,Jane,Despatch,30020,Pick
AlPH14i5Si,"All-in-one PH 14"" i5 Silver",All-in-one,PH,"14""",i5,Silver,16*1*1,16,BJ39D,Emily,Despatch,30083,Pick
AlSu148GGr,"All-in-one Susa 14"" 8GB RAM Grey",All-in-one,Susa,"14""",8GB RAM,Grey,16*1*1,16,DH47C,Jane,Despatch,30094,Pick
OfOGLHePi,Office Chair OGAP L Head pillow Pink,Office Chair,OGAP,L,Head pillow,Pink,16*1*1,16,BR83B,Amy,Despatch,30059,Pick
NoMuA5ruGr,Notebook Music A5 ruled Grey,Notebook,Music,A5,ruled,Grey,48*10*5,363,AZ55C,David,Despatch,30094,Pick
KeSu45ErNa,Keyboard Susa 450 Ergonomic Navi,Keyboard,Susa,450,Ergonomic,Navi,16*10*1,137,BN02E,John,Despatch,30018,Pick
LaPH15i5Wh,"Laptop PH 15"" i5 White",Laptop,PH,"15""",i5,White,16*1*1,6,CS02E,David,Despatch,30085,Pick
LaOv15i5Gr,"Laptop Ovonel 15"" i5 Grey",Laptop,Ovonel,"15""",i5,Grey,16*1*1,16,DF91A,David,Despatch,30037,Pick
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,8,CY32G,Mike,Despatch,30068,Pick
NoGrA5doBl,Notebook Graph A5 dot Black,Notebook,Graph,A5,dot,Black,48*10*5,2400,DG62E,Alex,Despatch,30089,Pick
GaOGSLeWh,Gaming Chair OGAP S Leather White,Gaming Chair,OGAP,S,Leather,White,16*1*1,5,AM56A,Chris,Despatch,30043,Pick
LaPH1716Si,"Laptop PH 17"" 16GB RAM Silver",Laptop,PH,"17""",16GB RAM,Silver,16*1*1,8,DP62C,Chris,Despatch,30058,Pick
MoSu35MePi,Mouse Susa 350 Mechanical Pink,Mouse,Susa,350,Mechanical,Pink,16*10*1,124,CX68B,Alex,Despatch,30069,Pick
KeSu35ErPi,Keyboard Susa 350 Ergonomic Pink,Keyboard,Susa,350,Ergonomic,Pink,16*10*1,67,BS63E,David,Despatch,30065,Pick
MoRe45WiBl,Mouse Rerar 450 Wireled Black,Mouse,Rerar,450,Wireled,Black,16*10*1,160,AP12C,Jane,Despatch,30061,Pick
PeAl12HeGr,Pencil Aloyarc 12 Hexagonal Grey,Pencil,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,CW48G,Amy,Despatch,30061,Pick
CuTE90SlBl,Cupboard TEWOL 900 Sliding Black,Cupboard,TEWOL,900,Sliding,Black,8*1*1,8,CS38C,Amy,Despatch,30079,Pick
OfXEMErGr,Office Chair XENO M Ergonomic Grey,Office Chair,XENO,M,Ergonomic,Grey,16*1*1,16,BF02F,Mike,Despatch,30084,Pick
PeRe24WaPi,Pencil Reldeats 24 Watercolour Pink,Pencil,Reldeats,24,Watercolour,Pink,48*10*5,506,BV77C,Amy,Despatch,30002,Pick
CuTE18SlBe,Cupboard TEWOL 1800 Sliding Beige,Cupboard,TEWOL,1800,Sliding,Beige,8*1*1,8,AJ45F,Amy,Despatch,30004,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,16,BO26E,David,Despatch,30055,Pick
OfXESAdWh,Office Chair XENO S Adjustable White,Office Chair,XENO,S,Adjustable,White,16*1*1,16,DK80A,Mike,Despatch,30032,Pick
TVGn32SFGr,"TV Gnusmag 32"" SFHD Grey",TV,Gnusmag,"32""",SFHD,Grey,8*1*1,2,BK65B,Jane,Despatch,30052,Pick
GaOGMHeBl,Gaming Chair OGAP M Head pillow Black,Gaming Chair,OGAP,M,Head pillow,Black,16*1*1,16,CK20D,Sarah,Despatch,30027,Pick
DrWE90SlGr,Drawer WENO 900 Sliding Grey,Drawer,WENO,900,Sliding,Grey,8*1*1,7,BY82B,David,Despatch,30083,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,2,AI12F,Emily,Despatch,30047,Pick
PrReA2InWh,Printer Rehtorb A2 Inkjet White,Printer,Rehtorb,A2,Inkjet,White,16*1*1,16,BX60H,Amy,Despatch,30031,Pick
TVGn32FHSi,"TV Gnusmag 32"" FHD Silver",TV,Gnusmag,"32""",FHD,Silver,8*1*1,8,DH24C,Alex,Despatch,30097,Pick
CuQE90FiBl,Cupboard QEKI 900 Filing Black,Cupboard,QEKI,900,Filing,Black,8*1*1,8,DO91D,Alex,Despatch,30055,Pick
OfSELErGr,Office Chair SEWOL L Ergonomic Grey,Office Chair,SEWOL,L,Ergonomic,Grey,16*1*1,1,CK41B,Laura,Despatch,30037,Pick
LaSu1516Bl,"Laptop Susa 15"" 16GB RAM Black",Laptop,Susa,"15""",16GB RAM,Black,16*1*1,16,DV11D,John,Despatch,30055,Pick
