Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
CaTE90FiGr,Cabinet TEWOL 900 Filing Grey,Cabinet,TEWOL,900,Filing,Grey,8*1*1,4,BO51E,Mike,Despatch,30001,Pick
PrPHA2InMi,Printer PH A2 Inkjet Mix,Printer,PH,A2,Inkjet,Mix,16*1*1,16,AP85D,John,Despatch,30041,Pick
LaOv1516Bl,"Laptop Ovonel 15"" 16GB RAM Black",Laptop,Ovonel,"15""",16GB RAM,Black,16*1*1,7,AG90H,Mike,Despatch,30084,Pick
GaSEMAdPi,Gaming Chair SEWOL M Adjustable Pink,Gaming Chair,SEWOL,M,Adjustable,Pink,16*1*1,11,CT97E,Jane,Despatch,30075,Pick
TVGL32SFGr,"TV GL 32"" SFHD Grey",TV,GL,"32""",SFHD,Grey,8*1*1,8,BR06H,Mike,Despatch,30042,Pick
OfXELLeWh,Office Chair XENO L Leather White,Office Chair,XENO,L,Leather,White,16*1*1,16,AV06F,Laura,Despatch,30034,Pick
CuQE18SlWh,Cupboard QEKI 1800 Sliding White,Cupboard,QEKI,1800,Sliding,White,8*1*1,1,DJ79C,Mike,Despatch,30083,Pick
LaRe178GSi,"Laptop Rezar 17"" 8GB RAM Silver",Laptop,Rezar,"17""",8GB RAM,Silver,16*1*1,1,CK14G,Laura,Despatch,30061,Pick
LaOv1432Gr,"Laptop Ovonel 14"" 32GB RAM Grey",Laptop,Ovonel,"14""",32GB RAM,Grey,16*1*1,16,CG20B,Jane,Despatch,30046,Pick
TVYn654KGr,"TV Ynos 65"" 4K Grey",TV,Ynos,"65""",4K,Grey,8*1*1,8,DX61A,Emily,Despatch,30032,Pick
AlRe15i5Wh,"All-in-one Rezar 15"" i5 White",All-in-one,Rezar,"15""",i5,White,16*1*1,10,BG04E,Emily,Despatch,30051,Pick
AlSu178GBl,"All-in-one Susa 17"" 8GB RAM Black",All-in-one,Susa,"17""",8GB RAM,Black,16*1*1,16,CF97A,Emily,Despatch,30036,Pick
DrQE90DoBe,Drawer QEKI 900 Door Beige,Drawer,QEKI,900,Door,Beige,8*1*1,8,AL78B,Mike,Despatch,30013,Pick
TVEs65FHSi,"TV Esnesih 65"" FHD Silver",TV,Esnesih,"65""",FHD,Silver,8*1*1,1,AK91C,Emily,Despatch,30063,Pick
PeRe12SoBl,Pencil Reldeats 12 Soluble Black,Pencil,Reldeats,12,Soluble,Black,48*10*5,1116,BO21D,Alex,Despatch,30067,Pick
TVEs65SFSi,"TV Esnesih 65"" SFHD Silver",TV,Esnesih,"65""",SFHD,Silver,8*1*1,7,AS04C,Jane,Despatch,30049,Pick
KeHc45MePi,Keyboard Hcetigol 450 Mechanical Pink,Keyboard,Hcetigol,450,Mechanical,Pink,16*10*1,160,BN17F,Sarah,Despatch,30085,Pick
PrSoA4InGr,Printer Sonac A4 Inkjet Grey,Printer,Sonac,A4,Inkjet,Grey,16*1*1,4,AK90B,Sarah,Despatch,30056,Pick
OfXELErPi,Office Chair XENO L Ergonomic Pink,Office Chair,XENO,L,Ergonomic,Pink,16*1*1,16,DR52G,Chris,Despatch,30091,Pick
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,4,DO05B,Jane,Despatch,30079,Pick
TVGn32SFGr,"TV Gnusmag 32"" SFHD Grey",TV,Gnusmag,"32""",SFHD,Grey,8*1*1,6,AL77B,Sarah,Despatch,30034,Pick
LaSu1516Bl,"Laptop Susa 15"" 16GB RAM Black",Laptop,Susa,"15""",16GB RAM,Black,16*1*1,16,BW35H,Alex,Despatch,30006,Pick
KeSu45WiPi,Keyboard Susa 450 Wireled Pink,Keyboard,Susa,450,Wireled,Pink,16*10*1,160,CZ70D,Chris,Despatch,30058,Pick
DrRG12LoBe,Drawer RGAP 1200 Locker Beige,Drawer,RGAP,1200,Locker,Beige,8*1*1,1,CU51H,Amy,Despatch,30089,Pick
TVGn75S4Wh,"TV Gnusmag 75"" S4K White",TV,Gnusmag,"75""",S4K,White,8*1*1,8,AU32E,Sarah,Despatch,30030,Pick
AlRe14i7Gr,"All-in-one Rezar 14"" i7 Grey",All-in-one,Rezar,"14""",i7,Grey,16*1*1,16,CV41F,Jane,Despatch,30014,Pick
LaRe1416Bl,"Laptop Rezar 14"" 16GB RAM Black",Laptop,Rezar,"14""",16GB RAM,Black,16*1*1,16,BX96D,Chris,Despatch,30075,Pick
LaYn148GSi,"Laptop Ynos 14"" 8GB RAM Silver",Laptop,Ynos,"14""",8GB RAM,Silver,16*1*1,16,AK19F,David,Despatch,30015,Pick
OfXELLeGr,Office Chair XENO L Leather Grey,Office Chair,XENO,L,Leather,Grey,16*1*1,15,AV98E,Alex,Despatch,30093,Pick
CaRG90FiWh,Cabinet RGAP 900 Filing White,Cabinet,RGAP,900,Filing,White,8*1*1,3,DK16G,Laura,Despatch,30068,Pick
CuQE90LoBe,Cupboard QEKI 900 Locker Beige,Cupboard,QEKI,900,Locker,Beige,8*1*1,2,DJ03E,John,Despatch,30014,Pick
TVGL324KBl,"TV GL 32"" 4K Black",TV,GL,"32""",4K,Black,8*1*1,8,CK56G,Jane,Despatch,30032,Pick
DrWE12DoBe,Drawer WENO 1200 Door Beige,Drawer,WENO,1200,Door,Beige,8*1*1,3,AY21A,Chris,Despatch,30024,Pick
NoMuA5ruWh,Notebook Music A5 ruled White,Notebook,Music,A5,ruled,White,48*10*5,2400,DZ13F,Amy,Despatch,30051,Pick
KeHc45BlBl,Keyboard Hcetigol 450 Bluetooth Black,Keyboard,Hcetigol,450,Bluetooth,Black,16*10*1,126,DU72G,Sarah,Despatch,30084,Pick
AlSu148GBl,"All-in-one Susa 14"" 8GB RAM Black",All-in-one,Susa,"14""",8GB RAM,Black,16*1*1,16,CY90A,David,Despatch,30089,Pick
PeAl50SoPi,Pencil Aloyarc 50 Soluble Pink,Pencil,Aloyarc,50,Soluble,Pink,48*10*5,135,AU06E,Sarah,Despatch,30064,Pick
SPGi50SoGr,SPen Gib 50 Soluble Grey,SPen,Gib,50,Soluble,Grey,48*10*5,2400,BV26H,Laura,Despatch,30024,Pick
CaQE12SlGr,Cabinet QEKI 1200 Sliding Grey,Cabinet,QEKI,1200,Sliding,Grey,8*1*1,1,BP32D,Alex,Despatch,30038,Pick
CaRG18FiBe,Cabinet RGAP 1800 Filing Beige,Cabinet,RGAP,1800,Filing,Beige,8*1*1,8,AP28G,John,Despatch,30063,Pick
TaAE18FrGr,Table AEKI 1800 Frame Grey,Table,AEKI,1800,Frame,Grey,8*1*1,8,BR62A,Alex,Despatch,30027,Pick
PeRe12HeWh,Pencil Reldeats 12 Hexagonal White,Pencil,Reldeats,12,Hexagonal,White,48*10*5,2400,CK98C,Emily,Despatch,30055,Pick
CaTE12SlGr,Cabinet TEWOL 1200 Sliding Grey,Cabinet,TEWOL,1200,Sliding,Grey,8*1*1,8,AZ14G,Sarah,Despatch,30005,Pick
PrNoA4WiGr,Printer Nospe A4 Wifi Grey,Printer,Nospe,A4,Wifi,Grey,16*1*1,16,DV02E,David,Despatch,30000,Pick
LaSu1732Wh,"Laptop Susa 17"" 32GB RAM White",Laptop,Susa,"17""",32GB RAM,White,16*1*1,16,AS94C,Emily,Despatch,30048,Pick
AlRe14i5Gr,"All-in-one Rezar 14"" i5 Grey",All-in-one,Rezar,"14""",i5,Grey,16*1*1,10,CS86D,Amy,Despatch,30045,Pick
CuRG18SlBe,Cupboard RGAP 1800 Sliding Beige,Cupboard,RGAP,1800,Sliding,Beige,8*1*1,8,AV16B,Mike,Despatch,30012,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,CH77A,Jane,Despatch,30035,Pick
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,5,BW24A,Mike,Despatch,30082,Pick
AlOv1532Wh,"All-in-one Ovonel 15"" 32GB RAM White",All-in-one,Ovonel,"15""",32GB RAM,White,16*1*1,16,CL91F,Mike,Despatch,30060,Pick
AlYn15i5Si,"All-in-one Ynos 15"" i5 Silver",All-in-one,Ynos,"15""",i5,Silver,16*1*1,16,BZ41C,Mike,Despatch,30077,Pick
AlRe178GWh,"All-in-one Rezar 17"" 8GB RAM White",All-in-one,Rezar,"17""",8GB RAM,White,16*1*1,16,DQ77H,David,Despatch,30041,Pick
PrSoA3LaGr,Printer Sonac A3 Laser Grey,Printer,Sonac,A3,Laser,Grey,16*1*1,12,DW46H,Jane,Despatch,30003,Pick
LaOv17i5Wh,"Laptop Ovonel 17"" i5 White",Laptop,Ovonel,"17""",i5,White,16*1*1,16,DL82A,Laura,Despatch,30096,Pick
PrPHA2MoMi,Printer PH A2 Mono Mix,Printer,PH,A2,Mono,Mix,16*1*1,1,DV38D,Mike,Despatch,30090,Pick
CuWE90FiGr,Cupboard WENO 900 Filing Grey,Cupboard,WENO,900,Filing,Grey,8*1*1,1,CS15D,John,Despatch,30013,Pick
CuQE90LoBl,Cupboard QEKI 900 Locker Black,Cupboard,QEKI,900,Locker,Black,8*1*1,8,DV72C,Laura,Despatch,30084,Pick
TaTR18AuSi,Table TRAMK 1800 Auto Adjustable Silver,Table,TRAMK,1800,Auto Adjustable,Silver,8*1*1,8,CY04A,Chris,Despatch,30027,Pick
PeNa12WaBl,Pencil Nalin 12 Watercolour Black,Pencil,Nalin,12,Watercolour,Black,48*10*5,154,DR40B,Amy,Despatch,30056,Pick
LaOv17i5Gr,"Laptop Ovonel 17"" i5 Grey",Laptop,Ovonel,"17""",i5,Grey,16*1*1,16,BR63D,David,Despatch,30068,Pick
GaOGSLeWh,Gaming Chair OGAP S Leather White,Gaming Chair,OGAP,S,Leather,White,16*1*1,4,CT88A,Mike,Despatch,30053,Pick
GaAELHeBl,Gaming Chair AEKI L Head pillow Black,Gaming Chair,AEKI,L,Head pillow,Black,16*1*1,16,AP97A,Emily,Despatch,30008,Pick
KeRe27WiBl,Keyboard Rerar 270 Wireled Black,Keyboard,Rerar,270,Wireled,Black,16*10*1,160,CJ13B,Chris,Despatch,30095,Pick
PeNa24WaGr,Pencil Nalin 24 Watercolour Grey,Pencil,Nalin,24,Watercolour,Grey,48*10*5,2400,DF88E,Mike,Despatch,30039,Pick
AlRe14i7Gr,"All-in-one Rezar 14"" i7 Grey",All-in-one,Rezar,"14""",i7,Grey,16*1*1,16,DV97H,Alex,Despatch,30015,Pick
OfOGLErPi,Office Chair OGAP L Ergonomic Pink,Office Chair,OGAP,L,Ergonomic,Pink,16*1*1,16,BW37F,Emily,Despatch,30040,Pick
PrPHA4LaGr,Printer PH A4 Laser Grey,Printer,PH,A4,Laser,Grey,16*1*1,14,DF35A,Mike,Despatch,30081,Pick
GaXEMLeWh,Gaming Chair XENO M Leather White,Gaming Chair,XENO,M,Leather,White,16*1*1,16,BM75D,Amy,Despatch,30068,Pick
PrNoA3InMi,Printer Nospe A3 Inkjet Mix,Printer,Nospe,A3,Inkjet,Mix,16*1*1,5,BU28A,Jane,Despatch,30001,Pick
PrPHA4InBl,Printer PH A4 Inkjet Black,Printer,PH,A4,Inkjet,Black,16*1*1,16,DW38F,Jane,Despatch,30072,Pick
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,8,DH47H,Jane,Despatch,30030,Pick
OfSELErPi,Office Chair SEWOL L Ergonomic Pink,Office Chair,SEWOL,L,Ergonomic,Pink,16*1*1,16,DM02B,John,Despatch,30092,Pick
GaXEMAdBl,Gaming Chair XENO M Adjustable Black,Gaming Chair,XENO,M,Adjustable,Black,16*1*1,13,DM98G,Alex,Despatch,30037,Pick
CuQE90FiBl,Cupboard QEKI 900 Filing Black,Cupboard,QEKI,900,Filing,Black,8*1*1,8,BG40B,Sarah,Despatch,30082,Pick
PrPHA4LaBl,Printer PH A4 Laser Black,Printer,PH,A4,Laser,Black,16*1*1,3,DP52G,John,Despatch,30036,Pick
PeRe12SoBl,Pencil Reldeats 12 Soluble Black,Pencil,Reldeats,12,Soluble,Black,48*10*5,2400,BT55H,Mike,Despatch,30022,Pick
DrRG18FiGr,Drawer RGAP 1800 Filing Grey,Drawer,RGAP,1800,Filing,Grey,8*1*1,8,DV03H,Jane,Despatch,30011,Pick
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,2,CW21D,Chris,Despatch,30081,Pick
GaOGMAdBl,Gaming Chair OGAP M Adjustable Black,Gaming Chair,OGAP,M,Adjustable,Black,16*1*1,16,CU82G,Amy,Despatch,30048,Pick
KePH27BlNa,Keyboard PH 270 Bluetooth Navi,Keyboard,PH,270,Bluetooth,Navi,16*10*1,13,DI59B,Emily,Despatch,30082,Pick
CuRG12DoGr,Cupboard RGAP 1200 Door Grey,Cupboard,RGAP,1200,Door,Grey,8*1*1,8,DT80H,Amy,Despatch,30073,Pick
DrRG18DoBe,Drawer RGAP 1800 Door Beige,Drawer,RGAP,1800,Door,Beige,8*1*1,8,DL66D,Emily,Despatch,30038,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,16,CH66D,John,Despatch,30063,Pick
TaAE15AuBl,Table AEKI 1500 Auto Adjustable Black,Table,AEKI,1500,Auto Adjustable,Black,8*1*1,8,AP89B,Mike,Despatch,30000,Pick
DrQE18FiBe,Drawer QEKI 1800 Filing Beige,Drawer,QEKI,1800,Filing,Beige,8*1*1,8,DS79C,John,Despatch,30034,Pick
AlYn15i7Bl,"All-in-one Ynos 15"" i7 Black",All-in-one,Ynos,"15""",i7,Black,16*1*1,8,CW28B,Emily,Despatch,30082,Pick
CaTE18DoGr,Cabinet TEWOL 1800 Door Grey,Cabinet,TEWOL,1800,Door,Grey,8*1*1,8,DJ88B,Chris,Despatch,30086,Pick
GaSEMLePi,Gaming Chair SEWOL M Leather Pink,Gaming Chair,SEWOL,M,Leather,Pink,16*1*1,1,DU91B,Sarah,Despatch,30019,Pick
LaSu1732Wh,"Laptop Susa 17"" 32GB RAM White",Laptop,Susa,"17""",32GB RAM,White,16*1*1,16,AI36F,John,Despatch,30024,Pick
AlYn1732Gr,"All-in-one Ynos 17"" 32GB RAM Grey",All-in-one,Ynos,"17""",32GB RAM,Grey,16*1*1,5,CG53B,David,Despatch,30035,Pick
AlPH1716Si,"All-in-one PH 17"" 16GB RAM Silver",All-in-one,PH,"17""",16GB RAM,Silver,16*1*1,3,DU38H,Chris,Despatch,30078,Pick
TVEs654KBl,"TV Esnesih 65"" 4K Black",TV,Esnesih,"65""",4K,Black,8*1*1,3,AY98E,Emily,Despatch,30039,Pick
KeHc35ErBl,Keyboard Hcetigol 350 Ergonomic Black,Keyboard,Hcetigol,350,Ergonomic,Black,16*10*1,160,AQ01H,Mike,Despatch,30043,Pick
MoPH27WiWh,Mouse PH 270 Wireled White,Mouse,PH,270,Wireled,White,16*10*1,160,AZ66E,Mike,Despatch,30015,Pick
DrRG90LoWh,Drawer RGAP 900 Locker White,Drawer,RGAP,900,Locker,White,8*1*1,5,AI65E,Amy,Despatch,30092,Pick
MoPH45ErBl,Mouse PH 450 Ergonomic Black,Mouse,PH,450,Ergonomic,Black,16*10*1,160,CM02C,Emily,Despatch,30015,Pick
NoExA3liGr,Notebook Excercise A3 line Grey,Notebook,Excercise,A3,line,Grey,48*10*5,565,BN64B,Laura,Despatch,30092,Pick
MoHc45MeBl,Mouse Hcetigol 450 Mechanical Black,Mouse,Hcetigol,450,Mechanical,Black,16*10*1,8,DF28D,Alex,Despatch,30015,Pick
CuWE90SlWh,Cupboard WENO 900 Sliding White,Cupboard,WENO,900,Sliding,White,8*1*1,8,BS31G,Emily,Despatch,30003,Pick
PrReA4MoGr,Printer Rehtorb A4 Mono Grey,Printer,Rehtorb,A4,Mono,Grey,16*1*1,16,CP71C,Chris,Despatch,30043,Pick
OfOGMHeWh,Office Chair OGAP M Head pillow White,Office Chair,OGAP,M,Head pillow,White,16*1*1,9,CG57G,Chris,Despatch,30023,Pick
DrTE18SlGr,Drawer TEWOL 1800 Sliding Grey,Drawer,TEWOL,1800,Sliding,Grey,8*1*1,8,BQ44E,David,Despatch,30010,Pick
TaAE10AdWh,Table AEKI 1000 Adjustable White,Table,AEKI,1000,Adjustable,White,8*1*1,1,DI29E,John,Despatch,30038,Pick
PeAl24SoPi,Pencil Aloyarc 24 Soluble Pink,Pencil,Aloyarc,24,Soluble,Pink,48*10*5,2400,DN96H,Mike,Despatch,30050,Pick
GaAELLeWh,Gaming Chair AEKI L Leather White,Gaming Chair,AEKI,L,Leather,White,16*1*1,16,CM92F,David,Despatch,30028,Pick
CaWE12LoBl,Cabinet WENO 1200 Locker Black,Cabinet,WENO,1200,Locker,Black,8*1*1,6,CG10A,Emily,Despatch,30085,Pick
CuRG12LoGr,Cupboard RGAP 1200 Locker Grey,Cupboard,RGAP,1200,Locker,Grey,8*1*1,6,BF47G,John,Despatch,30024,Pick
KeHc35WiBl,Keyboard Hcetigol 350 Wireled Black,Keyboard,Hcetigol,350,Wireled,Black,16*10*1,160,CM95B,Amy,Despatch,30051,Pick
DrTE12FiBe,Drawer TEWOL 1200 Filing Beige,Drawer,TEWOL,1200,Filing,Beige,8*1*1,8,CM59F,David,Despatch,30099,Pick
PeNa12HePi,Pencil Nalin 12 Hexagonal Pink,Pencil,Nalin,12,Hexagonal,Pink,48*10*5,2400,CU35G,Emily,Despatch,30022,Pick
CuWE90SlWh,Cupboard WENO 900 Sliding White,Cupboard,WENO,900,Sliding,White,8*1*1,3,AL19E,Amy,Despatch,30059,Pick
CuTE18LoWh,Cupboard TEWOL 1800 Locker White,Cupboard,TEWOL,1800,Locker,White,8*1*1,8,AH45C,Chris,Despatch,30000,Pick
SPAl12HePi,SPen Aloyarc 12 Hexagonal Pink,SPen,Aloyarc,12,Hexagonal,Pink,48*10*5,374,BT17E,Laura,Despatch,30081,Pick
TVGL75FHGr,"TV GL 75"" FHD Grey",TV,GL,"75""",FHD,Grey,8*1*1,8,BN65G,Jane,Despatch,30070,Pick
MoHc27ErWh,Mouse Hcetigol 270 Ergonomic White,Mouse,Hcetigol,270,Ergonomic,White,16*10*1,160,DG38D,Emily,Despatch,30059,Pick
PeRe12HePi,Pencil Reldeats 12 Hexagonal Pink,Pencil,Reldeats,12,Hexagonal,Pink,48*10*5,2117,BY97G,Sarah,Despatch,30001,Pick
CaWE12LoWh,Cabinet WENO 1200 Locker White,Cabinet,WENO,1200,Locker,White,8*1*1,8,DF55C,Mike,Despatch,30011,Pick
PrReA3AlBl,Printer Rehtorb A3 All-in-one Black,Printer,Rehtorb,A3,All-in-one,Black,16*1*1,16,CK76A,Sarah,Despatch,30034,Pick
TaCI15WoGr,Table CITSATNAF 1500 Workstation Grey,Table,CITSATNAF,1500,Workstation,Grey,8*1*1,8,CY58A,Laura,Despatch,30099,Pick
PrPHA3AlWh,Printer PH A3 All-in-one White,Printer,PH,A3,All-in-one,White,16*1*1,11,CO88G,Emily,Despatch,30089,Pick
NoScA3doWh,Notebook Scrap A3 dot White,Notebook,Scrap,A3,dot,White,48*10*5,2400,CW18A,John,Despatch,30045,Pick
CuWE18DoBe,Cupboard WENO 1800 Door Beige,Cupboard,WENO,1800,Door,Beige,8*1*1,5,CV64H,Jane,Despatch,30084,Pick
PrPHA3WiMi,Printer PH A3 Wifi Mix,Printer,PH,A3,Wifi,Mix,16*1*1,14,BN58G,Emily,Despatch,30026,Pick
PrNoA4WiBl,Printer Nospe A4 Wifi Black,Printer,Nospe,A4,Wifi,Black,16*1*1,4,DG38G,Laura,Despatch,30091,Pick
GaAESHeGr,Gaming Chair AEKI S Head pillow Grey,Gaming Chair,AEKI,S,Head pillow,Grey,16*1*1,16,DH58A,Mike,Despatch,30061,Pick
NoMuA5doBl,Notebook Music A5 dot Black,Notebook,Music,A5,dot,Black,48*10*5,1623,CL95E,Chris,Despatch,30073,Pick
SPRe24WaWh,SPen Reldeats 24 Watercolour White,SPen,Reldeats,24,Watercolour,White,48*10*5,2400,AP79H,Jane,Despatch,30067,Pick
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,8,DG64D,Sarah,Despatch,30012,Pick
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,16,AG55E,David,Despatch,30092,Pick
TaAE10FrGr,Table AEKI 1000 Frame Grey,Table,AEKI,1000,Frame,Grey,8*1*1,7,CF68E,Chris,Despatch,30075,Pick
NoScA5doBl,Notebook Scrap A5 dot Black,Notebook,Scrap,A5,dot,Black,48*10*5,2400,DN71D,Chris,Despatch,30045,Pick
PrReA3AlGr,Printer Rehtorb A3 All-in-one Grey,Printer,Rehtorb,A3,All-in-one,Grey,16*1*1,13,CV17D,Jane,Despatch,30044,Pick
PeRe12HeBl,Pencil Reldeats 12 Hexagonal Black,Pencil,Reldeats,12,Hexagonal,Black,48*10*5,2400,BZ16F,Amy,Despatch,30047,Pick
PeNa24SoGr,Pencil Nalin 24 Soluble Grey,Pencil,Nalin,24,Soluble,Grey,48*10*5,2400,DR79G,Chris,Despatch,30024,Pick
PrSoA3InBl,Printer Sonac A3 Inkjet Black,Printer,Sonac,A3,Inkjet,Black,16*1*1,16,BH66D,John,Despatch,30040,Pick
DrRG12SlBe,Drawer RGAP 1200 Sliding Beige,Drawer,RGAP,1200,Sliding,Beige,8*1*1,8,BG24G,John,Despatch,30035,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,6,AV19H,David,Despatch,30039,Pick
OfSESAdBl,Office Chair SEWOL S Adjustable Black,Office Chair,SEWOL,S,Adjustable,Black,16*1*1,10,BU59A,Chris,Despatch,30004,Pick
CuRG18LoGr,Cupboard RGAP 1800 Locker Grey,Cupboard,RGAP,1800,Locker,Grey,8*1*1,4,DJ26F,Jane,Despatch,30021,Pick
GaSEMHeWh,Gaming Chair SEWOL M Head pillow White,Gaming Chair,SEWOL,M,Head pillow,White,16*1*1,6,BN90B,Jane,Despatch,30045,Pick
MoRe27WiBl,Mouse Rerar 270 Wireled Black,Mouse,Rerar,270,Wireled,Black,16*10*1,137,AX97B,Chris,Despatch,30030,Pick
MoRe27BlNa,Mouse Rerar 270 Bluetooth Navi,Mouse,Rerar,270,Bluetooth,Navi,16*10*1,160,DF80H,Jane,Despatch,30019,Pick
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,8,DK60A,David,Despatch,30007,Pick
LaSu14i7Gr,"Laptop Susa 14"" i7 Grey",Laptop,Susa,"14""",i7,Grey,16*1*1,12,AO36H,David,Despatch,30005,Pick
GaSEMAdGr,Gaming Chair SEWOL M Adjustable Grey,Gaming Chair,SEWOL,M,Adjustable,Grey,16*1*1,16,BF16A,David,Despatch,30077,Pick
TVEs42SFBl,"TV Esnesih 42"" SFHD Black",TV,Esnesih,"42""",SFHD,Black,8*1*1,4,DR05F,David,Despatch,30041,Pick
KeSu35MeNa,Keyboard Susa 350 Mechanical Navi,Keyboard,Susa,350,Mechanical,Navi,16*10*1,8,CH71D,Emily,Despatch,30019,Pick
GaAEMHeGr,Gaming Chair AEKI M Head pillow Grey,Gaming Chair,AEKI,M,Head pillow,Grey,16*1*1,16,CS93F,Amy,Despatch,30081,Pick
AlOv178GGr,"All-in-one Ovonel 17"" 8GB RAM Grey",All-in-one,Ovonel,"17""",8GB RAM,Grey,16*1*1,1,CP41D,Sarah,Despatch,30008,Pick
OfXEMHeWh,Office Chair XENO M Head pillow White,Office Chair,XENO,M,Head pillow,White,16*1*1,10,BU40D,Alex,Despatch,30072,Pick
TVEs75FHWh,"TV Esnesih 75"" FHD White",TV,Esnesih,"75""",FHD,White,8*1*1,1,AL81B,Emily,Despatch,30094,Pick
TVYn75SFSi,"TV Ynos 75"" SFHD Silver",TV,Ynos,"75""",SFHD,Silver,8*1*1,4,BM12G,Laura,Despatch,30025,Pick
OfAEMLeBl,Office Chair AEKI M Leather Black,Office Chair,AEKI,M,Leather,Black,16*1*1,14,BH36A,Emily,Despatch,30069,Pick
NoExA3ruGr,Notebook Excercise A3 ruled Grey,Notebook,Excercise,A3,ruled,Grey,48*10*5,2400,AS67B,Chris,Despatch,30038,Pick
MoSu27MeNa,Mouse Susa 270 Mechanical Navi,Mouse,Susa,270,Mechanical,Navi,16*10*1,138,AY62G,David,Despatch,30097,Pick
TVYn75S4Si,"TV Ynos 75"" S4K Silver",TV,Ynos,"75""",S4K,Silver,8*1*1,8,CI79D,Amy,Despatch,30022,Pick
LaSu158GSi,"Laptop Susa 15"" 8GB RAM Silver",Laptop,Susa,"15""",8GB RAM,Silver,16*1*1,16,BR63B,Sarah,Despatch,30091,Pick
AlOv148GSi,"All-in-one Ovonel 14"" 8GB RAM Silver",All-in-one,Ovonel,"14""",8GB RAM,Silver,16*1*1,16,AL95G,Amy,Despatch,30007,Pick
CuRG18LoGr,Cupboard RGAP 1800 Locker Grey,Cupboard,RGAP,1800,Locker,Grey,8*1*1,8,BG89F,Laura,Despatch,30014,Pick
CuTE12SlGr,Cupboard TEWOL 1200 Sliding Grey,Cupboard,TEWOL,1200,Sliding,Grey,8*1*1,7,BF91H,Sarah,Despatch,30096,Pick
OfAESAdGr,Office Chair AEKI S Adjustable Grey,Office Chair,AEKI,S,Adjustable,Grey,16*1*1,16,CS74B,Emily,Despatch,30043,Pick
TaCI10AdSi,Table CITSATNAF 1000 Adjustable Silver,Table,CITSATNAF,1000,Adjustable,Silver,8*1*1,5,BY33D,John,Despatch,30041,Pick
SPNa24WaGr,SPen Nalin 24 Watercolour Grey,SPen,Nalin,24,Watercolour,Grey,48*10*5,2400,AZ30D,Sarah,Despatch,30027,Pick
TaTR18FrWh,Table TRAMA 1800 Frame White,Table,TRAMA,1800,Frame,White,8*1*1,8,DN61A,Jane,Despatch,30084,Pick
CuRG18LoWh,Cupboard RGAP 1800 Locker White,Cupboard,RGAP,1800,Locker,White,8*1*1,8,AK49A,Alex,Despatch,30005,Pick
NoGrA5liWh,Notebook Graph A5 line White,Notebook,Graph,A5,line,White,48*10*5,2400,BZ70G,John,Despatch,30030,Pick
GaOGMErPi,Gaming Chair OGAP M Ergonomic Pink,Gaming Chair,OGAP,M,Ergonomic,Pink,16*1*1,16,BS97D,Amy,Despatch,30097,Pick
LaRe1732Wh,"Laptop Rezar 17"" 32GB RAM White",Laptop,Rezar,"17""",32GB RAM,White,16*1*1,16,DL84F,Sarah,Despatch,30040,Pick
OfXESErWh,Office Chair XENO S Ergonomic White,Office Chair,XENO,S,Ergonomic,White,16*1*1,16,CI29D,Laura,Despatch,30024,Pick
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,160,CH08A,Jane,Despatch,30074,Pick
TVGn42S4Gr,"TV Gnusmag 42"" S4K Grey",TV,Gnusmag,"42""",S4K,Grey,8*1*1,4,AG77H,Alex,Despatch,30031,Pick
OfXELAdGr,Office Chair XENO L Adjustable Grey,Office Chair,XENO,L,Adjustable,Grey,16*1*1,16,DS93F,Laura,Despatch,30026,Pick
LaYn158GGr,"Laptop Ynos 15"" 8GB RAM Grey",Laptop,Ynos,"15""",8GB RAM,Grey,16*1*1,16,BU88F,Mike,Despatch,30076,Pick
PrNoA2AlWh,Printer Nospe A2 All-in-one White,Printer,Nospe,A2,All-in-one,White,16*1*1,16,DZ98D,Emily,Despatch,30041,Pick
AlYn14i5Wh,"All-in-one Ynos 14"" i5 White",All-in-one,Ynos,"14""",i5,White,16*1*1,6,DK88G,John,Despatch,30024,Pick
